epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
38,1534266981.17,69.7122740312,71.3546537919,,0.950509461426
39,1534267002.5,67.7669396834,70.680548928,,0.924308588064
40.0,1534267046.81,68.3543645685,70.2957527854,12.4731941054,0.930131004367
41,1534267067.67,66.6277701638,69.5280928178,,0.92576419214
42,1534267088.26,67.842496005,68.4546106512,,0.947598253275
43,1534267108.41,69.4607100053,71.4094702981,,0.887918486172
44,1534267129.86,66.292841131,68.3710389571,,0.966521106259
45,1534267150.91,65.4672879306,67.1151060625,,0.963609898108
46,1534267172.4,66.4679978111,69.2475468029,,0.921397379913
47,1534267193.05,67.5930834684,70.4193788008,,0.938864628821
48,1534267213.26,67.1843303334,69.1888289018,,0.933042212518
49,1534267234.59,66.8743653731,68.9466538863,,0.921397379913
50.0,1534267278.84,68.5634814176,71.2624053955,12.7336129142,0.937409024745
51,1534267299.51,68.4468376853,70.0561495694,,0.949053857351
52,1534267321.49,69.3178634644,71.4770937833,,0.911208151383
53,1534267343.75,67.8398888328,70.6269350919,,0.911208151383
54,1534267365.72,69.2734583074,71.9525222778,,0.91557496361
55,1534267386.86,66.0379638672,68.6134463224,,0.937409024745
56,1534267407.51,67.4821825894,69.8849834095,,0.927219796215
57,1534267428.52,67.8487840132,70.3978479559,,0.940320232897
58,1534267449.61,68.1065223,71.6100651134,,0.91557496361
59,1534267470.4,66.0288415389,69.0977665294,,0.943231441048
60.0,1534267515.19,65.9596737948,69.9767039906,12.0844491728,0.921397379913
61,1534267536.27,67.5225323764,70.0719382546,,0.950509461426
62,1534267558.27,66.9168676897,70.1746507124,,0.951965065502
63,1534267579.34,65.3118723089,69.1664061113,,0.940320232897
64,1534267600.36,69.1558019465,72.6084421331,,0.912663755459
65,1534267621.71,66.566568548,69.8585288308,,0.946142649199
66,1534267643.26,66.7671051025,69.3785476685,,0.91557496361
67,1534267664.24,66.7175917192,69.2094463002,,0.959243085881
68,1534267684.72,66.6581157338,70.4172536677,,0.943231441048
69,1534267705.77,67.2557303689,70.2414897572,,0.930131004367
70.0,1534267751.31,66.5747954629,70.083331715,12.2065709695,0.946142649199
71,1534267772.76,66.6638946533,69.8980692083,,0.954876273654
72,1534267794.16,64.3625020114,68.1643974998,,0.940320232897
73,1534267814.66,64.1060662703,67.488869407,,0.982532751092
74,1534267835.11,67.5008114901,70.2193665938,,0.924308588064
75,1534267855.97,69.4336853027,72.2304860895,,0.917030567686
76,1534267876.67,68.7928654064,72.6223269376,,0.927219796215
77,1534267897.65,65.6321047003,69.8973041881,,0.951965065502
78,1534267918.78,66.7627344998,70.0660663952,,0.92576419214
79,1534267940.36,63.8810695301,68.0616351041,,0.973799126638
80.0,1534267985.66,66.2058209506,70.2831961892,12.2335299715,0.933042212518
81,1534268007.08,67.8282935403,70.9179742987,,0.911208151383
82,1534268028.38,66.0459154302,70.6167033802,,0.933042212518
83,1534268049.51,64.7096959894,69.9710811268,,0.927219796215
84,1534268070.17,65.8265620145,69.9715465199,,0.93595342067
85,1534268091.32,65.3805670305,69.5420872081,,0.954876273654
86,1534268112.27,65.3360654658,68.8473004428,,0.944687045124
87,1534268133.12,67.236460599,70.0183299672,,0.962154294032
88,1534268154.41,69.3392559398,73.9968400435,,0.890829694323
89,1534268175.1,65.9018395164,70.5643275868,,0.911208151383
90.0,1534268219.3,66.7654855902,71.4310677268,12.568932274,0.937409024745
