epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
1,1534195845.58,54.1698497425,54.1698497425,2.96832719716,54.2137478915,54.2137478915,3.07177383249,
2,1534196377.89,50.1629947316,49.9714598222,2.77724703875,50.7311824452,50.5370601307,2.81477574869,
3,1534196900.16,46.9674564708,46.6046336781,2.63046734983,47.2574917186,46.8892687017,2.66961674257,
4,1534197418.34,46.2612426064,45.7032290372,2.69706565684,46.2617555098,45.7057508989,2.6873551282,
5,1534197945.2,45.5435884649,44.8173547225,2.6325973164,45.2151673057,44.4723326943,2.69277572632,
6,1534198446.64,44.4087885076,43.7020894831,2.04942440987,44.4317186529,43.7125296159,2.08564874259,
7,1534198948.77,43.7906407443,42.9717528603,1.9789786989,43.957856265,43.1357973272,1.98664260994,
8,1534199459.92,43.7380686673,42.8191393072,1.9034954743,43.9107749245,42.9736355868,1.94121761756,
9,1534199960.65,43.3626063954,42.4040412903,1.73739993572,43.6548517401,42.6938393333,1.74183448878,
10,1534200462.2,43.0708136125,42.1405573758,1.49874559316,43.4846274636,42.5554833846,1.49695512381,
11,1534200963.07,42.9230918884,42.0624698292,1.24790163474,43.2620769848,42.4014490301,1.24791031534,
12,1534201461.46,43.1519171975,42.3714093295,1.02885131944,43.292551214,42.5073890686,1.03498625213,
13,1534201965.92,42.5448955189,41.8210959001,0.874590998346,42.8793008978,42.1419532082,0.890961435708,
14,1534202472.95,42.4337671453,41.7311990911,0.783633887768,42.6090816151,41.8889746232,0.803196836602,
15,1534202966.73,42.1731196317,41.4833973971,0.71435554461,42.5038767728,41.8052052585,0.723624381152,
16,1534203465.58,42.2746027166,41.6206685847,0.632136231119,42.5862933072,41.9134819724,0.650384729559,
17,1534203963.46,42.044563987,41.5115952925,0.48300257867,42.3685347817,41.8312201066,0.486941662702,
18,1534204465.73,42.0210616372,41.4769869718,0.464063909921,42.4181449197,41.8768411116,0.461700379848,
19,1534204969.38,41.6611640237,41.0663157376,0.47918308594,42.0052601207,41.4173642939,0.473582977598,
20,1534205484.33,41.4416701577,40.9375499379,0.38472311876,41.8376402421,41.3092543862,0.403241937811,
21,1534205979.5,41.3152257746,40.7916918668,0.379561743953,42.0130691528,41.4814290133,0.385438984091,
22,1534206484.53,41.4590617093,40.99208485,0.322436506098,41.7375498685,41.2296367992,0.350701733069,
23,1534206999.36,41.3945818814,40.8282096169,0.373291029172,41.7276073803,41.146722967,0.382855455984,
24,1534207495.77,41.0476691506,40.5614651767,0.30651982535,41.5298527804,41.0109433261,0.327138497071,
25,1534208001.63,40.9416649558,40.4546085704,0.294263388623,41.5195503235,41.0297685103,0.295910008929,
26,1534208503.14,41.0818557739,40.6092945446,0.274085624651,41.4490061673,40.9635932229,0.281539559364,
27,1534209004.05,41.0299328891,40.5461522883,0.269800455733,41.4548225403,40.9490578391,0.282060997053,
28,1534209507.97,40.6148712852,40.182924444,0.231971617449,41.1915775646,40.7554938576,0.234193045985,
29,1534209997.23,40.7451230829,40.313374606,0.223584145308,41.2246492559,40.7784704729,0.23105667667,
30,1534210500.84,40.3469730724,39.9016605724,0.222656145692,41.1514136574,40.72889328,0.211260378361,
31,1534210997.61,40.6622359536,40.1729691245,0.244633335959,41.1786731373,40.6592903137,0.259691410444,
32,1534211491.88,40.5240010348,40.0493191806,0.237341002984,41.0167205117,40.5486953042,0.234012540091,
33,1534211993.41,40.1589920738,39.6524301009,0.253281078555,40.8643327193,40.3682153875,0.248058695685,
34,1534212486.15,40.3496156172,39.9251251221,0.212245186621,40.9556600397,40.5157006004,0.219979805025,
35,1534212988.9,40.1916805614,39.7419926036,0.224844107574,40.8662040017,40.3969924233,0.234606081789,
36,1534213490.1,40.182740645,39.6990585327,0.241841137409,40.6987009915,40.1871566772,0.255772140893,
37,1534213980.32,40.1185437983,39.5746144381,0.271964470094,40.7884410511,40.237486059,0.275477593595,
38,1534214472.44,39.8191060153,39.2867039767,0.266201207584,40.7704648105,40.2500769875,0.260193828832,
39,1534214968.17,40.0884153193,39.6693888578,0.209513276815,40.6728071733,40.2125202526,0.230143112215,
40,1534215474.53,39.8415738886,39.422482924,0.209545375271,40.3423919678,39.8946387551,0.223876405846,
41,1534215973.58,39.5937493064,39.120959542,0.236394436522,40.2991457852,39.7701187134,0.264513437044,
42,1534216472.16,39.5814420527,39.0726231662,0.25440960987,40.1713277643,39.6301151622,0.270606413484,
43,1534216973.71,39.4754538103,38.9563390558,0.25955702229,40.4431932623,39.9574304061,0.242881551385,
44,1534217475.17,39.3462264321,39.0076543635,0.169286267324,40.0586360585,39.6873924949,0.185621934858,
45,1534217978.71,39.5636704185,39.0989785628,0.232346075502,40.1765774814,39.695261175,0.240658340129,
46,1534218473.14,39.4230984775,38.9855565158,0.218771106818,40.0423521562,39.6093822826,0.216485009952,
47,1534218969.13,39.4679326144,38.9545145902,0.256709278985,40.1423142173,39.6383320202,0.251991141926,
48,1534219463.86,39.5308654092,39.0812905051,0.224787575277,40.0117010637,39.5316196788,0.240040879358,
49,1534219960.49,39.0147510875,38.5866352428,0.214057636532,40.1024523648,39.6420992071,0.230176694014,
50,1534220463.78,39.3383442272,38.8772995689,0.23052216389,39.9826361916,39.5142992193,0.234168312766,
51,1534220966.7,38.9405777671,38.4840261286,0.2282758897,39.7543248263,39.2841342579,0.235095217824,
52,1534221461.73,39.0073193637,38.5463725003,0.230473255569,39.8876342773,39.4199100841,0.233862492171,
53,1534221960.48,38.9018079584,38.4023024819,0.249752963131,39.7785960111,39.2817025618,0.248446850614,
54,1534222462.43,38.9053129716,38.4898345254,0.207739587535,40.0866820595,39.6608800021,0.212901218371,
55,1534222957.09,38.6727669456,38.2869997892,0.192883601243,39.5786777843,39.1731921109,0.20274299925,
56,1534223454.61,39.0382340171,38.625364477,0.206434713169,40.153635892,39.7202353044,0.216700427911,
57,1534223952.5,38.9442371022,38.5286230607,0.207806967876,39.8685788241,39.4584173723,0.205080933192,
58,1534224462.42,38.5870184465,38.1736072193,0.206705776128,39.5361255299,39.0743675232,0.230878842148,
59,1534224958.59,39.1307300221,38.6179154136,0.256407487121,39.8297680941,39.3553272594,0.237220509486,
60,1534225461.4,38.5230622725,38.1624072682,0.180327583443,39.5345712142,39.1402327798,0.197169173848,
61,1534225959.28,38.6945474798,38.2496046586,0.222471333363,39.5275937861,39.0770496022,0.225272101435,
62,1534226474.13,38.7786910317,38.3585721796,0.210059323094,39.596408844,39.1286780617,0.23386527056,
63,1534226983.85,38.6956683072,38.2734069824,0.211130651561,39.704796531,39.2705057318,0.217145545916,
64,1534227486.73,38.4225599116,38.0223565535,0.200101669539,39.7564662587,39.3511522466,0.202657073736,
65,1534227999.66,38.4354161349,38.0251815102,0.205117243257,39.3523209312,38.8992732655,0.226523861289,
66,1534228493.58,38.3487240184,37.9784174832,0.185153035955,39.6389437589,39.2786417874,0.180150778456,
67,1534228989.01,38.2877398404,37.9331623424,0.177288907495,39.4195868752,39.0315239646,0.194031254812,
68,1534229482.55,38.2083632729,37.7574213201,0.225470905954,39.494044564,39.039604187,0.22722031447,
69,1534229982.29,38.1179573753,37.7539870522,0.181985230608,39.4711893255,39.1034871882,0.183850960298,
70,1534230488.5,38.2341384888,37.8409694325,0.196584394032,39.3877178539,38.9787264737,0.204495894638,
71,1534231004.22,38.3220544295,37.9166089838,0.202722947706,39.4697397405,39.0377505909,0.21599452333,
72,1534231500.58,38.195150202,37.8275292136,0.183810668913,39.3452432806,38.9482543252,0.198494347659,
73,1534231985.23,38.2157807784,37.836850253,0.189465463161,39.5111670061,39.144087358,0.183539721099,
74,1534232487.17,38.2497173656,37.8922954906,0.17871078307,39.4893705195,39.0979062861,0.195732356472,
75,1534232989.05,37.7873441523,37.4169266441,0.185208877379,39.3354086442,38.945290999,0.19505873187,
76,1534233482.89,37.8669922569,37.5068463412,0.180073010651,39.2360902266,38.8258705139,0.205109425566,
77,1534233977.3,37.7739150307,37.3425140381,0.21570029042,39.2169650685,38.7834139737,0.21677531302,
78,1534234476.42,38.1167349382,37.771486109,0.172624559565,39.3211812106,38.9657419378,0.177719507705,
79,1534234976.9,37.8922625455,37.5163296786,0.187966525555,39.5246696472,39.1137910323,0.205439307473,
80,1534235473.48,37.8975063671,37.4901990024,0.203653804281,39.2801229304,38.8470958363,0.216513901949,
81,1534235980.07,37.6408507607,37.2440175143,0.198416594755,39.3839468523,38.9298480641,0.227049384605,
82,1534236486.09,37.5497720892,37.1721153259,0.188828527927,39.0137339505,38.6386833191,0.187525203282,
83,1534236993.46,37.7613521923,37.3819264499,0.189713045955,39.1709171642,38.7658497203,0.202533646063,
84,1534237483.35,38.0372747941,37.6108755632,0.213199702176,39.5619645552,39.1244742654,0.218745143576,
85,1534237983.5,37.833581751,37.4681434631,0.182719242844,39.3612251282,38.9857465571,0.187739421021,
86,1534238477.06,37.6368259083,37.2868478948,0.174988724969,39.3620595065,39.0040446195,0.179007625038,
87,1534238976.0,37.5196085843,37.198779713,0.160414390943,39.3081235019,38.9958003651,0.156161622568,
88,1534239472.55,37.4704926231,37.0550159108,0.207738395442,39.2028506886,38.7798101252,0.211520291188,
89,1534239978.88,37.635699879,37.2720173922,0.181841557676,39.1396203475,38.7492693121,0.195175613869,
90,1534240475.42,37.3836985501,36.9419510581,0.220873636278,39.273319938,38.848786094,0.212266789241,
