epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
76,1535844129.69,69.2071251589,69.3439279444,,0.535542747358
77,1535844285.03,68.2902973399,68.4302103379,,0.596301633045
78,1535844439.76,69.0436401367,69.4240278356,,0.565081652257
79,1535844596.03,67.7570397994,68.216449401,,0.580691642651
80.0,1535844938.09,68.2096229441,68.5632416781,10.7252371384,0.577809798271
81,1535845093.15,69.2250618654,69.5612369986,,0.60446685879
82,1535845249.5,68.75944721,68.9741794362,,0.567243035543
83,1535845404.69,68.9581652249,69.3680471532,,0.587415946206
84,1535845560.52,68.5100545322,68.5649785434,,0.557877041306
85,1535845717.22,69.1141777039,69.192020865,,0.581171950048
86,1535845874.52,68.7976190904,69.0811529721,,0.567963496638
87,1535846030.88,69.2009974087,69.3217669094,,0.591018251681
88,1535846186.24,70.235520419,70.2475975261,,0.519212295869
89,1535846339.77,69.9434347714,70.1475258996,,0.530019212296
90.0,1535846678.76,69.8704884473,69.9747173085,11.528954595,0.537944284342
