epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
34,1531803226.04,65.589692228,66.1288664201,,0.981748318924
35,1531803381.51,66.8156707988,67.2623449213,,0.972862632085
36,1531803539.07,67.111099692,67.520429499,,0.982468780019
37,1531803690.45,66.8744215685,67.1598709331,,0.983189241114
38,1531803846.39,65.4864737006,66.1169085222,,0.980787704131
39,1531803997.62,66.4398179896,67.0493997125,,0.987512007685
40.0,1531804511.0,66.8272696102,67.2760466407,10.2446866099,0.979586935639
41,1531804662.92,66.1454615873,66.4339770149,,0.982949087416
42,1531804813.99,65.8649764341,66.1729415445,,0.980787704131
43,1531804965.56,67.1881675159,67.5687668183,,0.980787704131
44,1531805116.39,65.0216804392,65.7272244061,,0.983429394813
45,1531805268.74,65.6372463002,66.2238845825,,0.981748318924
46,1531805423.33,66.7470709857,67.360359809,,0.977185398655
47,1531805583.74,66.0089512993,66.567416696,,0.988472622478
48,1531805743.04,66.3109783846,66.676199352,,0.976705091258
49,1531805896.26,66.3421425539,67.0277508567,,0.980787704131
50.0,1531806619.84,65.5404976116,66.3282148137,9.92653740934,0.981027857829
51,1531806769.78,65.4045342277,66.0186114592,,0.98679154659
52,1531806925.78,66.6723123999,66.6489560183,,0.983669548511
53,1531807078.17,65.4916403714,66.3777525846,,0.986311239193
54,1531807232.75,65.1709476359,65.9243004743,,0.97934678194
55,1531807392.55,65.9424241571,66.5543590994,,0.980067243036
56,1531807549.62,65.0032656614,66.1333937925,,0.983189241114
57,1531807702.58,65.9690936593,66.6384317174,,0.981508165226
58,1531807857.97,66.3750778086,66.8456548803,,0.979586935639
59,1531808009.32,65.9918185963,66.4942464268,,0.980787704131
60.0,1531808401.59,67.2636672188,68.0381400725,10.6739829265,0.983669548511
61,1531808552.38,65.0064951392,65.7715283001,,0.982949087416
62,1531808711.7,66.2459116543,66.5843690984,,0.983909702209
63,1531808864.23,65.6164147433,66.1481217216,,0.980307396734
64,1531809021.7,66.2857981289,66.8099676581,,0.980067243036
65,1531809177.22,65.8892897999,66.9088385526,,0.981508165226
66,1531809327.92,66.1458677965,67.2210504868,,0.983189241114
67,1531809482.4,64.9100976271,65.7377047819,,0.982708933718
68,1531809635.99,65.7988241981,67.0032029993,,0.980787704131
69,1531809786.49,65.0949047313,65.925286293,,0.981027857829
70.0,1531810337.6,66.2374765172,66.735260122,10.3596315555,0.979586935639
71,1531810487.72,65.5649944754,66.260371096,,0.980787704131
