epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
1,1534329622.68,60.2655709007,60.398680947,,0.541484716157
2,1534329646.97,60.1378735629,60.4352184642,,0.689956331878
3,1534329671.7,59.6130402305,60.0642176541,,0.669577874818
4,1534329699.66,62.1018371582,62.1873817444,,0.754002911208
5,1534329727.43,62.7329233343,62.5652028864,,0.72634643377
6,1534329755.34,66.7017850009,67.4269332886,,0.678311499272
7,1534329784.24,65.8274823969,65.482532848,,0.761280931587
8,1534329811.82,68.2170756947,68.1401228471,,0.729257641921
9,1534329839.42,62.3603841608,63.1067706021,,0.74672489083
10.0,1534329901.86,64.8143497814,63.6184120178,12.3921755189,0.752547307132
11,1534329930.9,69.1006989913,69.7415161133,,0.720524017467
12,1534329958.01,63.5996270613,64.6464947787,,0.72634643377
13,1534329980.4,63.7160186768,63.9846125516,,0.74672489083
14,1534330002.67,65.6399123452,66.4168014526,,0.72634643377
15,1534330025.52,63.9094394337,64.8730229464,,0.742358078603
16,1534330047.72,67.6380233765,68.7786331177,,0.717612809316
17,1534330071.71,65.6929085471,66.3165505149,,0.707423580786
18,1534330095.05,67.4175689004,68.4550600919,,0.687045123726
19,1534330117.23,67.8092138117,69.1771448309,,0.659388646288
20.0,1534330168.09,66.6833693764,66.7995605469,12.9223599932,0.719068413392
21,1534330191.03,65.9310198697,66.4072047147,,0.714701601164
22,1534330214.11,69.3810175115,69.0541090532,,0.646288209607
23,1534330237.21,66.4599831321,67.3683527166,,0.743813682678
24,1534330259.65,64.5244366039,65.5535174283,,0.687045123726
25,1534330281.76,66.6811797402,67.9661941528,,0.671033478894
26,1534330304.0,68.701862682,68.6381627863,,0.671033478894
27,1534330326.58,70.7764351585,71.2598564842,,0.678311499272
28,1534330348.17,70.6862869263,70.7189185403,,0.620087336245
29,1534330370.89,67.0590001887,67.5704269409,,0.649199417758
30.0,1534330421.64,67.553092263,68.1312699751,12.7735632017,0.643377001456
31,1534330444.53,69.2204638394,69.9761005748,,0.673944687045
32,1534330466.79,69.8088351163,71.1718132713,,0.612809315866
33,1534330489.25,68.9026010687,69.4213735407,,0.653566229985
34,1534330512.39,68.9689483643,69.6533022794,,0.56768558952
35,1534330534.87,68.7772272283,69.5718460083,,0.650655021834
36,1534330558.04,66.8776813854,67.2477319891,,0.748180494905
37,1534330580.94,67.7080813321,68.3983917236,,0.678311499272
38,1534330603.69,69.7258196744,69.0966637351,,0.698689956332
39,1534330626.2,71.1803020131,71.8324460116,,0.598253275109
40.0,1534330676.84,67.4098267989,68.6344812567,12.2757038741,0.656477438137
41,1534330700.13,70.8011980924,70.7495623502,,0.742358078603
42,1534330722.83,67.642979015,69.3428559737,,0.727802037846
43,1534330745.36,68.1431024725,67.459713329,,0.737991266376
44,1534330767.67,68.0160924738,69.1609018499,,0.614264919942
45,1534330790.37,66.9347291426,67.1663429954,,0.704512372635
46,1534330813.15,69.3771827004,70.1163718484,,0.633187772926
47,1534330835.33,70.2242480191,72.2771162553,,0.692867540029
48,1534330858.17,67.4573392001,68.6357130571,,0.717612809316
49,1534330880.52,68.7769317627,70.4619556774,,0.685589519651
50.0,1534330931.82,66.502586018,67.9658203125,11.5666999907,0.739446870451
51,1534330955.1,67.4302701083,67.1473298506,,0.694323144105
52,1534330978.11,70.2764067216,71.3167232167,,0.675400291121
53,1534331000.91,67.7647434581,68.5264032537,,0.717612809316
54,1534331023.06,69.9530729814,70.5549219305,,0.711790393013
55,1534331046.25,66.4627962979,66.8124951449,,0.689956331878
56,1534331069.59,67.7850563743,67.7008098256,,0.707423580786
57,1534331092.12,70.1396512118,71.1532065652,,0.682678311499
58,1534331114.78,68.3191271695,69.144945318,,0.698689956332
59,1534331137.46,67.0743456754,67.9328495372,,0.755458515284
60.0,1534331187.15,66.8108752858,67.5869875821,11.6871548817,0.711790393013
61,1534331210.68,67.4719002464,68.5561058738,,0.727802037846
62,1534331233.51,70.7757859664,71.1441476995,,0.717612809316
63,1534331256.12,68.6038041548,69.358381098,,0.751091703057
64,1534331279.47,69.6726240678,70.43213931,,0.675400291121
65,1534331302.08,67.6302108765,68.9713592529,,0.721979621543
66,1534331325.18,68.64788749,69.7114667025,,0.679767103348
67,1534331349.02,69.2000815652,69.9622955322,,0.668122270742
68,1534331371.96,69.8286999789,69.204950506,,0.740902474527
69,1534331394.32,66.7355381359,68.2638147528,,0.687045123726
70.0,1534331445.46,70.6639591564,74.0896398371,11.4222042756,0.743813682678
71,1534331468.05,68.8813344782,69.7426411022,,0.724890829694
72,1534331490.63,67.9007720947,69.4373016357,,0.708879184862
73,1534331513.54,68.7949683449,70.7919741544,,0.672489082969
74,1534331536.47,68.0782040683,68.6996459961,,0.689956331878
75,1534331558.89,67.5369845304,69.3585496382,,0.694323144105
76,1534331582.05,66.8507863825,68.6010416204,,0.714701601164
77,1534331604.79,66.7874922319,68.7948545976,,0.727802037846
78,1534331627.25,66.7840128812,67.7632054416,,0.69577874818
79,1534331650.74,68.4408853704,70.6683425903,,0.700145560408
80.0,1534331702.34,66.8495511142,68.60396784,11.601625829,0.75691411936
81,1534331725.26,66.9219658592,68.3500602029,,0.733624454148
82,1534331748.76,67.2674685392,67.2797095559,,0.727802037846
83,1534331771.65,70.0747264515,71.4849499789,,0.724890829694
84,1534331794.5,69.5052046342,70.7661458796,,0.742358078603
85,1534331817.29,67.9949437922,70.019821167,,0.687045123726
86,1534331840.79,66.7898899425,67.4421365911,,0.701601164483
87,1534331863.65,67.5031433105,68.2200407548,,0.708879184862
88,1534331886.59,66.265381553,67.4304386486,,0.791848617176
89,1534331909.13,67.9687298861,70.7772043402,,0.719068413392
90.0,1534331960.29,66.4423217773,68.5656349876,11.6290889711,0.742358078603
