epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
90.0,1534339992.2,83.9663633867,84.9038155296,14.9685418313,0.103347889374
91,1534340015.32,87.243658586,88.7429226962,,0.075691411936
92,1534340037.38,88.4650178389,89.3940540661,,0.0625909752547
93,1534340059.29,88.0604428378,89.5567502108,,0.0553129548763
94,1534340081.72,86.3577665849,87.9419833097,,0.0596797671033
95,1534340104.32,86.9052130959,87.5526594682,,0.0625909752547
96,1534340127.27,87.1235601252,88.8643757213,,0.0494905385735
97,1534340150.99,86.047207919,87.8502613414,,0.0553129548763
98,1534340173.89,84.683214361,87.034072876,,0.0465793304221
99,1534340197.1,84.3190904097,86.3242457997,,0.0407569141194
100.0,1534340244.07,85.0188362815,85.5601369684,15.0687850379,0.0596797671033
101,1534340266.3,84.6854747425,87.5406466397,,0.0451237263464
102,1534340289.82,87.6251213767,89.7558787953,,0.0422125181951
103,1534340312.35,86.0598234697,87.897793163,,0.0407569141194
104,1534340335.32,82.8379710804,84.4844582298,,0.0407569141194
105,1534340357.97,85.8278787786,87.6569685502,,0.0349344978166
106,1534340381.6,85.0551487316,86.2282610807,,0.0422125181951
107,1534340404.54,84.8213785345,86.375439037,,0.0436681222707
108,1534340427.59,84.2385455045,84.7888495705,,0.0262008733624
109,1534340450.29,85.2300220836,88.1237744418,,0.0596797671033
110.0,1534340497.16,86.7747670954,88.4830301458,16.720433123,0.0480349344978
111,1534340519.5,87.6245977228,88.79777943,,0.0669577874818
112,1534340542.75,85.014660922,87.2507705688,,0.0480349344978
113,1534340566.59,82.3790054321,84.0487476696,,0.0524017467249
114,1534340589.61,87.2339643999,89.496367021,,0.0407569141194
115,1534340612.29,87.0720284202,87.9000320435,,0.0538573508006
116,1534340634.89,86.7678111683,88.6779896129,,0.0436681222707
117,1534340657.86,87.5391408747,87.991193598,,0.0305676855895
118,1534340680.94,87.7869942405,89.3335058039,,0.0436681222707
119,1534340703.07,85.9380458485,87.2823625044,,0.0480349344978
120.0,1534340750.33,88.9214040583,90.2727702748,17.2549640735,0.0334788937409
121,1534340773.01,85.3740012429,87.2978931774,,0.0393013100437
122,1534340796.51,86.8157390248,88.2884902954,,0.0524017467249
123,1534340819.3,87.3967472423,88.956267617,,0.0509461426492
124,1534340841.75,85.58859461,86.8600013039,,0.0305676855895
125,1534340864.82,88.1325399225,89.9704992121,,0.0451237263464
126,1534340887.52,85.8265588934,86.6221015237,,0.0509461426492
127,1534340910.03,85.9483372081,85.236959284,,0.0684133915575
128,1534340932.91,87.5613028786,88.3053859364,,0.0393013100437
129,1534340955.51,83.5057220459,83.8215852217,,0.0509461426492
130.0,1534341003.23,83.9544865001,84.226362055,14.1361038353,0.0393013100437
131,1534341025.85,88.4437997991,89.9031351263,,0.0451237263464
132,1534341049.25,84.1809858842,85.8291834051,,0.056768558952
133,1534341071.21,87.8635524403,90.2112558538,,0.0480349344978
134,1534341094.12,88.916834051,89.773377852,,0.0393013100437
135,1534341116.99,86.8842246316,87.8786697388,,0.056768558952
136,1534341139.25,85.2593654286,86.5567529852,,0.037845705968
137,1534341163.19,85.1041828502,86.7636864402,,0.0509461426492
138,1534341185.48,84.1345305009,85.9178619385,,0.0407569141194
139,1534341207.88,86.020720742,87.2701311978,,0.0320232896652
140.0,1534341254.49,83.9279882258,84.8075089888,14.387753803,0.0553129548763
141,1534341276.69,84.3643660112,85.6847659024,,0.0407569141194
142,1534341298.74,85.4097047286,87.1560315219,,0.0436681222707
143,1534341321.06,84.3599388816,86.6770262285,,0.0509461426492
144,1534341343.79,84.5681686401,86.307800293,,0.0538573508006
145,1534341366.25,88.1473062689,88.0778669877,,0.0524017467249
146,1534341390.09,85.3979277177,86.8799376054,,0.0553129548763
147,1534341412.54,86.0030642423,87.4503742565,,0.0407569141194
148,1534341435.58,82.0095131614,83.538802407,,0.0509461426492
149,1534341458.66,83.5752688321,85.2647524747,,0.0407569141194
150.0,1534341506.29,85.241027832,86.5235616511,14.0874308815,0.0393013100437
151,1534341529.21,82.6397053112,84.1437454224,,0.0407569141194
152,1534341551.76,84.5388648293,86.6892603094,,0.0436681222707
153,1534341574.13,88.6453025124,90.5418243408,,0.0407569141194
154,1534341596.97,84.4356203946,85.92297502,,0.0393013100437
155,1534341619.6,86.1523492987,87.6512804898,,0.0465793304221
156,1534341641.93,89.6055859652,92.7457518144,,0.0538573508006
157,1534341664.58,84.3201432662,84.8528837724,,0.037845705968
158,1534341688.59,83.3900042447,84.6992555098,,0.0524017467249
159,1534341712.23,84.8011162498,86.1971532648,,0.0524017467249
