epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
90,1534845650.29,76.6715596143,76.2318669487,0.439692309674,34.250813372,34.0785539851,0.172259519644,
91,1534847778.27,76.7243368485,76.267134386,0.457202643156,34.1102199554,33.9509482664,0.159271656809,
92,1534849913.91,76.9001731873,76.4482035917,0.451969254981,34.0686163622,33.9297754063,0.138840971405,
93,1534852041.46,77.7168289633,77.2478350471,0.468993669047,33.9175261329,33.7839584351,0.133567994351,
94,1534854167.22,78.6991602954,78.2294227376,0.46973775634,33.9835951188,33.8555438098,0.12805158108,
95,1534856294.47,81.8070771834,81.3472458335,0.459831817185,34.1529300914,34.0429762672,0.109953925342,
96,1534858420.81,83.4677944183,82.9969701206,0.470824077725,34.0798796485,33.9696639566,0.110215745209,
97,1534860548.01,80.7367162143,80.2737177681,0.462998340673,34.2033394645,34.1049964568,0.0983430787044,
98,1534862680.23,81.1351742464,80.6668670879,0.468307105934,34.038731014,33.9336086722,0.105122155565,
99,1534864809.82,82.9741029178,82.508824068,0.465279063319,34.0120503482,33.91758829,0.094462116742,
100,1534866937.94,80.8890815062,80.4202430949,0.468838463373,33.9407378365,33.8400409362,0.100696884424,
101,1534869064.18,84.6929923787,84.2314768399,0.461515508592,33.9712748247,33.8778510374,0.0934236235917,
102,1534871190.7,81.6541025498,81.1846449235,0.469457058784,33.8486996258,33.7519964891,0.0967028811574,
103,1534873320.34,79.6895911273,79.2139036515,0.475687172483,33.873338531,33.782154532,0.0911839725998,
104,1534875446.31,80.9969815647,80.5283905478,0.468591197887,33.9132711747,33.8322643953,0.0810068603605,
105,1534877572.49,83.1515912449,82.6815194523,0.470072249718,34.0556168276,33.9736297271,0.0819869352614,
106,1534879693.42,83.9431191613,83.4829897039,0.460129429751,34.0300701927,33.9408723046,0.0891976547701,
107,1534881820.64,84.2502176621,83.7901448643,0.460072594092,34.1488267113,34.0854494431,0.0633771790959,
108,1534883952.75,83.7828145869,83.3216125264,0.461201976766,34.0891903148,34.024223552,0.0649668802781,
109,1534886074.03,87.6395906561,87.1737453236,0.465844959897,34.2128552269,34.1407214894,0.0721337141688,
110,1534888207.88,84.7769491532,84.3148646635,0.462084541426,34.1269607544,34.0534631505,0.0734977373196,
111,1534890333.58,88.6604169958,88.1965324177,0.463884352761,34.0405230242,33.9648733139,0.0756496205269,
112,1534892459.65,84.934743208,84.4591913784,0.475552332752,34.272870737,34.2140001409,0.0588706416242,
113,1534894594.16,88.5730524624,88.1219501495,0.451102172627,34.1490261975,34.0789034226,0.0701225092635,
114,1534896716.9,83.2322557113,82.7642123278,0.468043341356,34.3177221523,34.2507104874,0.0670115330311,
115,1534898851.87,85.1005842545,84.6428264169,0.457757852533,34.2793575175,34.2120537477,0.067303840564,
116,1534900977.85,85.2554633197,84.7930821811,0.462381332236,34.223528301,34.1573019589,0.0662262420553,
117,1534903109.84,83.9160665624,83.4638243283,0.452242141699,34.1407545314,34.0691911473,0.0715632936643,
118,1534905234.01,87.8817129696,87.4172200596,0.464493120856,34.1762023253,34.1118389017,0.0643634468536,
119,1534907360.6,84.5299136218,84.0627493017,0.467164654504,34.1788324468,34.1161052479,0.0627271080499,
120,1534909495.91,84.4159459507,83.9346521041,0.481293720796,34.0948048199,34.0332045275,0.061600555611,
121,1534911633.16,86.7839445226,86.3096183328,0.474325800643,33.9890462651,33.9321396211,0.0569062897497,
122,1534913770.28,86.9613415213,86.4914098627,0.469931655509,33.8579051635,33.7956614775,0.0622435904053,
123,1534915900.62,86.7695944169,86.3034213571,0.466173093547,33.8873148525,33.8239695605,0.0633453247411,
124,1534918035.55,84.0799534742,83.609722474,0.470230855924,33.8655952005,33.8042396658,0.0613554398913,
125,1534920162.43,85.5941910463,85.1221927194,0.471997990766,34.0407821992,33.9779139687,0.0628681468832,
126,1534922288.11,85.6359490787,85.1702065187,0.465742344365,33.9729340497,33.9145344005,0.0583996974918,
127,1534924420.84,81.1757434396,80.6982205335,0.477522875456,33.9875896117,33.93256395,0.0550256395055,
128,1534926550.91,87.3821727528,86.9166181228,0.46555415278,34.0206409342,33.9669582704,0.0536827571033,
129,1534928680.58,87.4556947596,86.9915308111,0.464164168957,33.9675359165,33.9112335654,0.0563024742091,
130,1534930799.75,86.7238724652,86.2481475157,0.475725103389,34.1076201271,34.0574326796,0.0501871551661,
131,1534932926.82,88.2285800261,87.7711928873,0.45738675533,34.3926107182,34.3412655662,0.0513451324557,
132,1534935060.11,85.5807620778,85.1057990579,0.474962828352,34.3615700778,34.3032577178,0.058312261751,
133,1534937190.88,87.3630266751,86.8979538188,0.465072804952,34.3421193852,34.2862349678,0.055884424104,
134,1534939316.27,83.6476339452,83.1828274446,0.464806511998,34.4811241486,34.4296261283,0.0514978144099,
135,1534941442.27,83.0486022725,82.6010253009,0.447577244219,34.2808440152,34.2225774877,0.0582663926351,
136,1534943562.46,84.8515454461,84.3989496792,0.452595969333,34.5044610641,34.4541776881,0.0502833113732,
137,1534945684.53,84.5933870428,84.1192050261,0.474181786618,34.4368613187,34.385680984,0.0511804485474,
138,1534947816.25,93.6524171268,93.1804452784,0.471972127171,34.457436225,34.402674114,0.0547620173105,
139,1534949958.19,88.0269415238,87.5695533752,0.457388399717,34.4719797022,34.411043672,0.060936026056,
140,1534952078.92,85.9961879955,85.5176502677,0.478537318023,34.4353165346,34.383202104,0.0521145650898,
141,1534954203.26,89.4045108346,88.9343550065,0.470155651955,34.4511188058,34.3972545512,0.0538641369409,
142,1534956323.33,86.8733659632,86.3957916709,0.477574213024,34.3498597987,34.2977687611,0.0520908344427,
143,1534958439.64,86.3849065444,85.9072877099,0.477619250031,34.4146760492,34.3620335074,0.0526423650958,
144,1534960572.42,86.2906498629,85.8004612642,0.490188520621,34.3987370098,34.3445061515,0.0542308253729,
145,1534962697.46,87.2239637936,86.7477382211,0.476225609727,34.4756918514,34.4210598329,0.0546320652699,
146,1534964827.84,90.2651759877,89.7843112946,0.480864595841,34.4441051483,34.3927036173,0.0514014684869,
147,1534966950.47,87.9433294184,87.4606545392,0.482674471596,34.4116731531,34.3626761156,0.048997076283,
148,1534969080.66,85.2780363419,84.7915926541,0.486443419229,34.3842874415,34.3355043636,0.0487829383791,
149,1534971209.46,90.8853672252,90.4053622975,0.480005074073,34.0510177612,33.9937939363,0.0572237017948,
150,1534973327.81,84.825748107,84.3431058771,0.482642225045,34.0355268366,33.9823537714,0.0531730346163,
151,1534975458.67,92.426783169,91.9488801395,0.477902496124,34.0311773525,33.9774696687,0.0537078558632,
152,1534977586.8,88.1867479437,87.7068981844,0.479849964819,33.9680705912,33.9222784042,0.0457921660341,
153,1534979718.62,87.763843312,87.2810446795,0.482798931353,33.8759997312,33.8267964195,0.0492033702595,
154,1534981848.57,88.575943442,88.0990651075,0.476878352025,33.8636261996,33.8121509552,0.0514751925298,
155,1534983980.86,87.3684837117,86.8938246334,0.474659080015,33.9124537636,33.8637257744,0.0487282367642,
156,1534986116.62,89.7165015726,89.2392000311,0.477301780792,34.0463174932,33.9960786034,0.0502387573943,
157,1534988242.47,86.6551265717,86.1846696068,0.470456512974,33.9184031767,33.8706857457,0.0477173719007,
158,1534990363.27,86.1607174593,85.6845870298,0.476130476769,34.002040863,33.9506296831,0.0514110702583,
159,1534992486.86,87.5529546177,87.077940436,0.475014065995,34.0507947697,33.9988769643,0.0519176458063,
160,1534994626.91,85.8521674661,85.3874110054,0.46475630385,34.0913217208,34.0429881601,0.0483333043864,
161,1534996766.48,87.0473076315,86.5763984007,0.470909266349,34.3055292017,34.2605173448,0.0450119031045,
162,1534998901.09,85.1906267054,84.7220773136,0.46854954432,34.5588099536,34.5060078677,0.052801808178,
163,1535001036.91,91.3817402335,90.9168473412,0.464892897974,34.4297594744,34.376021273,0.0537383293952,
164,1535003165.04,97.9488488366,97.4753734364,0.473475468071,34.7046997968,34.6531570098,0.0515428952982,
165,1535005301.93,93.3048717274,92.8330085979,0.471863307497,35.6097852483,35.5558205212,0.0539648736115,
166,1535007429.13,84.932050144,84.4536721847,0.478378069313,35.1552786547,35.1033275829,0.0519513280734,
167,1535009560.18,87.9222847434,87.4507060331,0.471579183989,35.2156261556,35.1690602583,0.0465660607168,
168,1535011695.88,86.0295405668,85.5506017348,0.47893833632,35.008273854,34.9604325014,0.047841381446,
169,1535013817.08,86.6740883098,86.2007009843,0.473387225148,34.9428231856,34.8836974537,0.0591259264004,
170,1535015948.19,89.3776801614,88.9016108793,0.476069221163,35.181323949,35.1273788564,0.0539448562023,
171,1535018078.25,88.3060270197,87.822161394,0.483865879914,35.1854189143,35.1345442043,0.050874832908,
172,1535020199.9,86.0236154444,85.5368065554,0.486808684381,35.2561464871,35.2047714907,0.0513749242596,
173,1535022320.98,91.1261666242,90.6456877765,0.480479380225,34.9856999341,34.9336275774,0.0520726827466,
174,1535024450.48,86.6897890428,86.2056174559,0.484171600903,35.334266326,35.2759110507,0.0583553004681,
175,1535026567.86,86.2945095511,85.8258573869,0.468652432894,34.8362841326,34.779345288,0.056938883465,
176,1535028691.3,90.2573410483,89.7894841362,0.467856965959,34.9240979587,34.8733033012,0.0507942285279,
177,1535030825.02,90.4600110895,89.9784133014,0.48159826766,34.8953806372,34.8420608745,0.0533199676258,
178,1535032957.88,87.3370780945,86.8622324326,0.474845745984,34.787725112,34.7300806607,0.057644268443,
179,1535035085.88,82.126223508,81.6481503879,0.478073042105,35.0297651852,34.973035588,0.0567295400645,
