epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
90,1534517222.58,31.1828876842,31.1828876842,6.27232907035,32.5585261258,32.5585261258,6.31050517342,
91,1534517625.74,30.5525280346,30.5525280346,6.42345515164,31.987747886,31.987747886,6.45255726034,
92,1534518023.1,30.4794278578,30.4794278578,6.61231413755,31.9181138819,31.9181138819,6.59638530558,
93,1534518422.63,30.4347029599,30.4347029599,6.5395376032,31.7452356165,31.7452356165,6.54538826509,
94,1534518813.81,30.5220926458,30.5220926458,6.67271614075,31.8404762962,31.8404762962,6.71941492774,
95,1534519207.44,30.334164186,30.334164186,6.7356745113,31.7077354084,31.7077354084,6.73855014281,
96,1534519600.5,30.0805208033,30.0805208033,6.49036736922,31.6276777441,31.6276777441,6.52865544232,
97,1534519995.63,30.1082344055,30.1082344055,6.66057148847,31.5810309323,31.5810309323,6.72934462807,
98,1534520395.76,30.3350509297,30.3350509297,6.50929307938,31.7327374545,31.7327374545,6.54334623163,
99,1534520792.62,30.2380768169,30.2380768169,6.86179871993,31.6221559698,31.6221559698,6.85196239298,
100,1534521184.55,30.047566674,30.047566674,6.78564167023,31.5301756425,31.5301756425,6.82462484186,
101,1534521572.2,30.0431815061,30.0431815061,6.84901757674,31.6529221968,31.6529221968,6.87712669373,
102,1534521967.97,29.9433182803,29.9433182803,6.82034752586,31.5446881381,31.5446881381,6.81362945383,
103,1534522363.8,30.1039270921,30.1039270921,6.8344839703,31.5943672874,31.5943672874,6.79523034529,
104,1534522758.31,30.0511105277,30.0511105277,6.6884711439,31.5689695532,31.5689695532,6.76013625752,
105,1534523156.29,30.1304118417,30.1304118417,6.7163141424,31.5464971716,31.5464971716,6.78564383767,
106,1534523550.89,30.2194600539,30.2194600539,6.94892124696,31.6409806338,31.6409806338,6.96125676415,
107,1534523940.98,29.7758908705,29.7758908705,6.77240042253,31.4976409565,31.4976409565,6.80836469477,
108,1534524330.54,30.0325381539,30.0325381539,6.90352912383,31.5590341741,31.5590341741,6.87790281122,
109,1534524729.35,29.8057176417,29.8057176417,6.72068751942,31.4773927168,31.4773927168,6.76196709546,
110,1534525120.82,29.8217490803,29.8217490803,6.84669572657,31.4880001762,31.4880001762,6.86819518696,
111,1534525513.58,29.8152599335,29.8152599335,6.81020732359,31.4448018508,31.4448018508,6.81888879429,
112,1534525904.99,29.8294017098,29.8294017098,6.91540705074,31.6073814739,31.6073814739,6.88275237517,
113,1534526299.25,29.7601588856,29.7601588856,6.67233623158,31.5245902322,31.5245902322,6.69531276009,
114,1534526688.26,29.8658638,29.8658638,6.9044270082,31.6639340141,31.6639340141,6.89877666127,
115,1534527082.9,29.6013114236,29.6013114236,6.72122027657,31.4945592013,31.4945592013,6.73610786958,
116,1534527481.44,29.8902353807,29.8902353807,6.88449048996,31.661076459,31.661076459,6.9323759079,
117,1534527874.93,29.5535482927,29.5535482927,6.92571861094,31.4306408275,31.4306408275,6.93969358097,
118,1534528266.15,29.7769615867,29.7769615867,6.92666335539,31.5216005499,31.5216005499,6.92684667761,
119,1534528659.03,29.7413182692,29.7413182692,6.95633073287,31.4753537612,31.4753537612,6.93572287126,
120,1534529054.38,29.7295651869,29.7295651869,6.66725847938,31.6476619027,31.6476619027,6.6661714207,
121,1534529452.8,29.7670978199,29.7670978199,6.86123475161,31.4618086381,31.4618086381,6.90779018402,
122,1534529841.62,29.8734427365,29.8734427365,6.85293726488,31.5268001556,31.5268001556,6.89675049348,
123,1534530232.21,29.7089278481,29.7089278481,6.90609983964,31.4942835028,31.4942835028,6.95621542497,
124,1534530623.8,29.9081082778,29.9081082778,7.01690972935,31.7850083438,31.7850083438,7.11190110987,
125,1534531017.47,29.791693254,29.791693254,6.74031643434,31.4561448531,31.4561448531,6.7345513864,
126,1534531413.01,29.6177125411,29.6177125411,6.97208157453,31.52906834,31.52906834,7.00098917701,
127,1534531809.27,29.5104966597,29.5104966597,6.95581193404,31.628378608,31.628378608,6.96765561537,
128,1534532201.55,29.421972795,29.421972795,6.87519446286,31.4568710327,31.4568710327,6.93287290226,
129,1534532595.79,29.7522400943,29.7522400943,6.9800437147,31.7062112635,31.7062112635,7.05352861231,
130,1534532991.09,29.8370168859,29.8370168859,6.97855359858,31.5393586592,31.5393586592,7.00653795762,
131,1534533382.49,29.6075890281,29.6075890281,6.785989718,31.6254676472,31.6254676472,6.78918730129,
132,1534533776.26,29.737953186,29.737953186,7.08186765151,31.5467033386,31.5467033386,7.07487036965,
133,1534534172.38,29.7222054221,29.7222054221,6.70962147279,31.6079417142,31.6079417142,6.76661413366,
134,1534534570.49,29.5498404069,29.5498404069,6.9030326063,31.6287006031,31.6287006031,6.92750913447,
135,1534534969.76,29.6163711548,29.6163711548,7.05024671555,31.6011354273,31.6011354273,7.07523554022,
136,1534535360.8,29.6014810042,29.6014810042,6.96100503748,31.4958048734,31.4958048734,6.93424575979,
137,1534535754.0,29.4116743261,29.4116743261,7.01102920012,31.5041030537,31.5041030537,7.02112358267,
138,1534536153.03,29.7324662642,29.7324662642,7.04151266271,31.8485069275,31.8485069275,7.07062144713,
139,1534536546.55,29.6361725547,29.6361725547,6.92845396562,31.7134524259,31.7134524259,6.9199107777,
140,1534536946.02,29.4960476268,29.4960476268,6.79175212167,31.5213394165,31.5213394165,6.79913702878,
141,1534537339.8,29.6398324099,29.6398324099,6.97691735354,31.637522264,31.637522264,7.02654027939,
142,1534537730.02,29.5770483884,29.5770483884,7.01412348314,31.6582504619,31.6582504619,7.01598085057,
143,1534538123.46,29.3439301577,29.3439301577,7.03397564455,31.6762984883,31.6762984883,7.0976489674,
144,1534538520.65,29.5271549225,29.5271549225,7.10538664731,31.6071229415,31.6071229415,7.12240938707,
145,1534538911.48,29.7122906772,29.7122906772,7.06656269594,31.8389557925,31.8389557925,7.10354549235,
146,1534539301.06,29.5628452301,29.5628452301,6.98644182899,31.6390025399,31.6390025399,7.02604159442,
147,1534539695.57,29.6451901523,29.6451901523,7.17051458359,31.5856586803,31.5856586803,7.21523484317,
