epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
90.0,1534586961.49,63.8413165699,65.691093098,11.2267084971,0.84133915575
91,1534586983.54,63.5629584573,66.3425563465,,0.854439592431
92,1534587005.35,65.2781906128,66.4435081482,,0.864628820961
93,1534587026.38,63.0902668346,66.0335128091,,0.873362445415
94,1534587048.46,63.8319445523,66.0039100647,,0.886462882096
95,1534587069.83,64.6847360784,67.5513784235,,0.850072780204
96,1534587091.91,62.355942466,65.5167284879,,0.880640465793
97,1534587113.48,62.905130213,66.463097659,,0.864628820961
98,1534587135.03,62.956726421,66.8189662587,,0.855895196507
99,1534587155.42,63.0700912476,66.0775299072,,0.886462882096
100.0,1534587200.31,66.1024613814,68.3399082531,11.3105029826,0.864628820961
101,1534587221.79,63.3350004716,67.586479187,,0.887918486172
102,1534587243.6,64.0393680226,65.976926977,,0.877729257642
103,1534587266.0,63.5600204468,65.9952135953,,0.902474526929
104,1534587287.57,63.1476752541,66.8605579029,,0.863173216885
105,1534587309.36,65.820295854,68.0432302302,,0.886462882096
106,1534587330.58,65.735466697,68.5656793768,,0.850072780204
107,1534587352.32,63.225841869,66.3305979642,,0.882096069869
108,1534587374.4,63.021683086,65.0920507258,,0.889374090247
109,1534587396.11,64.5086930015,67.5235526345,,0.873362445415
110.0,1534587440.94,64.2708573775,67.8998954079,10.6039203628,0.873362445415
111,1534587461.81,64.6913230202,65.5513475591,,0.90538573508
112,1534587483.38,64.6315314553,68.16987055,,0.889374090247
113,1534587505.45,65.3156616905,67.8210442283,,0.861717612809
114,1534587526.63,68.288780906,70.248277144,,0.864628820961
115,1534587547.83,61.5806333368,64.2962133234,,0.899563318777
116,1534587570.0,65.1400621588,67.4559520375,,0.871906841339
117,1534587592.07,64.7110328674,66.3217433583,,0.874818049491
118,1534587612.82,66.074679288,68.2297932018,,0.876273653566
119,1534587634.67,64.8138483221,66.9478867271,,0.871906841339
120.0,1534587680.09,64.6876095858,67.8543805209,11.0420449321,0.880640465793
121,1534587701.19,63.74383753,66.3484521346,,0.879184861718
122,1534587722.32,65.2523033836,67.4231376648,,0.868995633188
123,1534587743.62,68.0508353493,70.2821599787,,0.867540029112
124,1534587765.46,66.5018490878,67.9205499129,,0.890829694323
125,1534587786.69,64.5115883567,67.8266962225,,0.873362445415
126,1534587807.92,64.1200093356,67.5381802646,,0.873362445415
127,1534587829.83,62.78996693,65.9209043329,,0.902474526929
128,1534587851.51,64.3076782227,67.2003860474,,0.874818049491
129,1534587872.79,66.5437212857,67.764746926,,0.871906841339
130.0,1534587917.33,64.8161811829,67.7242868597,11.2189673505,0.838427947598
131,1534587938.97,64.1712809476,66.244460366,,0.899563318777
132,1534587960.08,64.0213851929,65.7339089134,,0.88500727802
133,1534587981.75,65.6451006803,67.6366070834,,0.866084425036
134,1534588004.65,66.2629085888,67.9326823841,,0.857350800582
135,1534588026.05,64.5452308655,67.036811135,,0.898107714702
136,1534588048.12,66.3790595315,69.5292712125,,0.850072780204
137,1534588069.47,63.7811768272,66.0963179848,,0.877729257642
138,1534588091.41,62.7711902965,65.8269167813,,0.889374090247
139,1534588113.1,63.703853954,66.8724774447,,0.892285298399
140.0,1534588158.35,65.6795987216,67.1842422485,10.6395227493,0.903930131004
141,1534588179.94,63.2985493053,66.3458220742,,0.874818049491
142,1534588202.05,64.5609547008,67.5277127353,,0.857350800582
143,1534588223.12,65.2532202981,67.6762084961,,0.909752547307
144,1534588244.58,63.4462672147,65.8423826044,,0.871906841339
145,1534588266.44,66.1193563288,67.5303344727,,0.882096069869
146,1534588288.63,64.9740333557,66.8307505521,,0.867540029112
147,1534588310.24,65.3595768322,68.1778418801,,0.855895196507
148,1534588332.07,68.9063914906,68.9789525812,,0.857350800582
149,1534588353.25,70.5856822621,72.0251284513,,0.855895196507
150.0,1534588397.94,64.7327495922,67.6202350963,10.8758416932,0.864628820961
151,1534588420.45,66.1361507069,67.7795052962,,0.855895196507
152,1534588442.29,67.5681658658,68.853618275,,0.842794759825
153,1534588463.8,65.5783257918,67.9288017967,,0.886462882096
154,1534588485.36,70.5767752907,72.1389888417,,0.806404657933
155,1534588506.94,69.6590895219,72.1300652244,,0.815138282387
156,1534588528.58,68.0959077315,69.2360867587,,0.852983988355
157,1534588550.47,66.5320309726,67.35481609,,0.863173216885
158,1534588573.07,67.7585476962,69.3611845537,,0.864628820961
159,1534588595.19,67.174290397,68.5375983498,,0.857350800582
160.0,1534588639.16,69.0384687944,70.7151412964,12.2664566054,0.823871906841
161,1534588661.33,63.6866514033,65.9943473122,,0.880640465793
162,1534588683.18,63.6658984098,66.684983687,,0.861717612809
163,1534588703.9,73.7953602184,75.2996146462,,0.771470160116
164,1534588725.69,67.8992965005,69.2614829324,,0.874818049491
165,1534588747.17,65.5910179832,68.6067116477,,0.883551673945
166,1534588769.49,68.3703245683,69.3222635443,,0.861717612809
167,1534588791.3,71.817826011,73.8752989335,,0.791848617176
168,1534588813.74,77.9782645486,78.0765457153,,0.743813682678
169,1534588835.55,68.5865124789,70.2090398615,,0.882096069869
170.0,1534588878.99,66.8402883356,68.5121085427,11.2818822212,0.871906841339
171,1534588900.13,69.4384862726,69.831608859,,0.863173216885
172,1534588920.92,67.8145654852,69.7098173662,,0.854439592431
173,1534588942.8,67.8597509211,70.7406963002,,0.835516739447
174,1534588964.8,67.5348510742,69.1337751909,,0.866084425036
175,1534588986.82,65.3959066218,67.345911893,,0.896652110626
176,1534589007.91,68.4208540483,71.4260045832,,0.828238719068
177,1534589029.19,64.9612048756,67.6039817116,,0.887918486172
178,1534589051.36,73.4533289129,75.0429222801,,0.794759825328
179,1534589073.09,66.7647032304,68.9497569691,,0.819505094614
