epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
48,1531773887.96,39.8444217233,40.4197778702,,0.988952929875
49,1531774041.6,39.8464526008,40.355209575,,0.994476464938
50.0,1531774408.78,39.8201996298,40.3140608283,5.85032453385,0.993515850144
51,1531774563.89,39.7731209923,40.2793141533,,0.993756003842
52,1531774716.26,39.769361496,40.3556038913,,0.993035542747
53,1531774870.13,39.751380135,40.3135664323,,0.994476464938
54,1531775024.59,39.8749074936,40.3179563635,,0.993275696446
55,1531775173.77,39.7614913267,40.3296476813,,0.993275696446
56,1531775323.99,39.7185390697,40.2351252051,,0.994716618636
57,1531775474.94,39.8418829301,40.3560471815,,0.993996157541
58,1531775624.03,39.9162231333,40.3499548295,,0.994956772334
59,1531775778.26,39.7212902518,40.2179667529,,0.993515850144
60.0,1531776140.25,39.7918920517,40.3193244934,5.82481776819,0.995196926033
61,1531776291.4,39.8684295206,40.2384440478,,0.995437079731
62,1531776442.09,39.6805272944,40.2080549352,,0.995437079731
63,1531776595.81,39.6888010362,40.2356779996,,0.994956772334
64,1531776745.33,39.7134779762,40.2170626696,,0.994236311239
65,1531776894.73,39.7103192386,40.2068932477,,0.994956772334
66,1531777042.62,39.545213531,40.2223895578,,0.994716618636
67,1531777197.2,39.5340026407,40.1730323679,,0.995196926033
68,1531777351.38,39.6823397805,40.2156282313,,0.994956772334
69,1531777501.37,39.59490058,40.1443817475,,0.994716618636
70.0,1531778077.27,39.6027733298,40.1860699373,5.821979119,0.994476464938
71,1531778229.61,39.6484766006,40.1969123167,,0.992074927954
72,1531778379.91,39.5357823091,40.1690110599,,0.996397694524
73,1531778535.72,39.7287441702,40.2320580202,,0.992315081652
74,1531778690.48,39.5801181793,40.2493196936,,0.997358309318
75,1531778839.83,39.5864665649,40.2298527886,,0.995917387128
76,1531778988.45,39.5756874645,40.176219267,,0.997838616715
77,1531779138.16,39.73117503,40.1690268797,,0.995677233429
78,1531779292.17,39.4399881363,40.111271185,,0.994956772334
79,1531779441.71,39.6522470362,40.1931778964,,0.992555235351
80.0,1531780110.72,39.4995293337,40.1647071838,5.84040152273,0.997358309318
81,1531780263.22,39.584188854,40.2002392937,,0.995677233429
82,1531780415.04,39.5822981105,40.2053924448,,0.993035542747
83,1531780570.43,39.4688603457,40.1961716484,,0.996397694524
84,1531780720.96,39.5676528706,40.159448792,,0.995196926033
85,1531780871.19,39.4693739274,40.1164320777,,0.996397694524
86,1531781023.74,39.4315209669,40.1212527331,,0.993515850144
87,1531781177.74,39.482155856,40.1069915435,,0.994476464938
88,1531781328.45,39.4652001437,40.1636346929,,0.995196926033
89,1531781482.55,39.4311800003,40.1698942745,,0.996157540826
90.0,1531781999.96,39.4454436583,40.0164618212,5.73940460732,0.996157540826
