epoch,update_time,train_loss,valid_loss
1.0,1530550014.73,51.6406762865,51.7475686507
2.0,1530550497.71,47.7222895547,47.7677605369
3.0,1530550979.9,45.0806738233,45.1943772056
4.0,1530551457.71,43.9111178262,44.0346267007
5.0,1530551929.98,43.8432678647,44.043237166
