epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
1,1535276900.47,47.3905558867,47.3905558867,4.72046931351,47.3121296939,47.3121296939,4.70344565195,
2,1535279695.44,45.5512153401,45.477173693,4.29439560105,45.4828813777,45.4091353697,4.27727904039,
3,1535282492.46,44.7215259215,44.5797491635,4.11152153155,44.752408813,44.6106417039,4.11123751893,
4,1535285287.58,44.4029029397,44.1935193679,4.0480801954,44.4385878619,44.2288969264,4.05402531343,
5,1535288064.14,43.9916039635,43.7169411042,3.98261036943,43.9633942211,43.6882664737,3.98935234897,
6,1535290855.89,43.5402861763,43.2300935072,3.59823280924,43.546632374,43.2365469652,3.59698976138,
7,1535293637.26,43.8332386578,43.4804092856,3.41068290963,43.7519741058,43.4001721775,3.40075204302,
8,1535296435.64,43.2855334001,42.8738721399,3.41090801183,43.2393761242,42.8288789637,3.40126334218,
9,1535299216.82,42.8822428759,42.4419382881,3.19220770107,42.9057911705,42.4657182132,3.19052668529,
10,1535302020.05,42.6693358702,42.1899808435,3.08917689674,42.89557586,42.4174553366,3.08122151038,
11,1535304812.52,42.6733807956,42.1963734907,2.76664309642,42.7413255467,42.2648218379,2.76372071575,
12,1535307599.36,42.6061427172,42.0870204813,2.73718987142,42.7046214833,42.1870480145,2.7290234741,
13,1535310393.28,42.5221247393,41.995549819,2.54511192616,42.6552188537,42.1286485335,2.54508992153,
14,1535313187.98,42.4325436424,41.9240574556,2.2686300418,42.5785022062,42.0697423711,2.26985100087,
15,1535315991.1,42.3867260428,41.8819607566,2.09117154163,42.5548352073,42.0507633546,2.0882977703,
16,1535318783.56,42.2218036091,41.7003671983,2.01621997006,42.3025212568,41.7828207016,2.00950958273,
17,1535487418.13,42.1078971975,41.6027208777,1.83126364561,42.2741196576,41.7688187431,1.83171568022,
18,1535490204.88,42.1309010001,41.6199461432,1.74325748402,42.3527306388,41.8420723747,1.74224625966,
19,1535492989.81,42.0340539708,41.5368440291,1.6021206975,42.2666804931,41.7716887418,1.59497367459,
20,1535495774.02,42.007162038,41.5229925268,1.47799130222,42.1891072778,41.708025764,1.46856448756,
21,1535498527.95,42.1028520921,41.6473067789,1.32108189779,42.2026155696,41.7499982609,1.31258995217,
22,1535501270.41,42.0274123024,41.5682702906,1.26810645005,42.1255084206,41.6699935689,1.25808947051,
23,1535504031.25,41.9770737255,41.5447162179,1.13985182082,42.0984433118,41.6674496707,1.13625610751,
24,1535506796.37,41.8839859121,41.429754706,1.14545271502,42.0713727053,41.616625337,1.14675468382,
25,1535509540.3,41.7407008339,41.2902611564,1.08856263757,41.9850246766,41.5392520007,1.07728333158,
26,1535512298.74,41.8495883942,41.4454293532,0.937649002847,42.0469064152,41.6438563852,0.935076039504,
27,1535515047.71,41.7909993564,41.3897937326,0.894996983163,41.9146490097,41.519096655,0.882386172519,
28,1535517816.32,41.8139917149,41.4327688778,0.818922939546,41.89812879,41.5176051084,0.817421351286,
29,1535520570.74,41.6620123807,41.2694403143,0.813185118577,41.787461393,41.3975705539,0.807630907963,
30,1535523301.56,41.6485469482,41.2689633089,0.759167274131,41.9123157052,41.5406340431,0.743363385691,
31,1535526047.08,41.70941897,41.3496488683,0.719540120924,41.7966908848,41.443036977,0.707307585022,
32,1535528829.66,41.2802990184,40.9200090521,0.72057998531,41.6346358692,41.2793551613,0.710561785628,
33,1535531617.02,41.5358538347,41.1770688225,0.717570278574,41.7638430315,41.4104163226,0.706853558912,
34,1535534362.29,41.695816601,41.3397744684,0.712084208341,41.928445816,41.5771841161,0.702523331432,
35,1535537170.36,41.3403458876,40.9916037952,0.697483982233,41.6040445216,41.2590774087,0.689934069619,
36,1535540019.9,41.2259795806,40.9025281457,0.646903270308,41.3902492523,41.0682443731,0.644009517396,
37,1535542908.43,41.2733446009,40.96574026,0.615208014846,41.5204661313,41.2142255446,0.612481571296,
38,1535545758.91,41.2273262809,40.8992842506,0.656084142187,41.4698838066,41.1434214536,0.652924700695,
39,1535548638.51,41.2764246885,40.9483690262,0.65611142709,41.4654827118,41.1386480892,0.653668717426,
40,1535551621.18,41.2106668809,40.8781220492,0.665089275907,41.4144176595,41.0903419046,0.648151641383,
41,1535554720.2,41.3324367299,41.0303497314,0.604174127474,41.5939787696,41.2927428414,0.602472161545,
42,1535557874.73,41.0834614249,40.780190019,0.606542732786,41.3675527573,41.0752225764,0.584660295178,
43,1535560892.39,41.1775479597,40.8705360749,0.614023758208,41.3276378407,41.0257889804,0.603697665474,
44,1535563921.84,41.1332039553,40.836044031,0.59431973275,41.3890435275,41.0999128117,0.578260942417,
45,1535566994.92,41.2861048194,40.9881701189,0.595869413194,41.3947827395,41.1017210343,0.58612356817,
46,1535570000.87,40.9851288515,40.6809176277,0.608422786874,41.3548396615,41.0569211735,0.595836504417,
