epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
23,1533749404.84,44.5824467052,44.5434324091,5.14273535122,45.0194344954,44.9702571522,6.48246145248,
24,1533749903.74,44.7118970698,44.6885632602,2.94206264886,44.754434759,44.7271863764,3.4356870868,
25,1533750414.32,45.069383101,45.0437805869,3.09361564029,45.2655285922,45.240636999,3.00770228559,
26,1533750934.88,44.5885255987,44.5728315874,1.82044443217,44.7366131869,44.7195819508,1.97564048117,
27,1533751441.02,44.2219616283,44.2138449929,0.905295204033,44.3764090105,44.3673189337,1.0138956796,
28,1533751962.12,44.4029596502,44.3945603804,0.902105726979,44.4611986334,44.4522940896,0.956386094744,
29,1533752478.13,43.9216145602,43.9164175554,0.538245425983,44.1537163474,44.1480480541,0.587062908845,
30,1533752977.46,44.0487809615,44.0455700267,0.321087669243,44.2649480646,44.2615703236,0.337802364068,
31,1533753491.74,43.694288774,43.6907092008,0.35796938972,44.1590825861,44.1552495089,0.38334029642,
32,1533754000.41,43.6776403947,43.6751771407,0.24626974626,43.821833177,43.8195540688,0.22792234204,
33,1533754517.84,44.0453622991,44.0425754894,0.278716499155,44.2300102927,44.2268028259,0.320769431916,
34,1533755026.81,43.2874963934,43.2852654891,0.223033027215,43.3027610779,43.3006425337,0.211879483678,
35,1533755528.58,43.60792056,43.605437192,0.248360075734,43.7787527605,43.7763470736,0.240573411638,
36,1533756039.09,42.8968866522,42.8952830922,0.160414324565,43.2143176686,43.2125677629,0.174954138019,
37,1533756552.72,43.5272889571,43.5254554749,0.183372706175,43.9924628518,43.9904077703,0.205479974096,
38,1533757071.61,43.0954461531,43.0938672152,0.157864164222,43.1029839949,43.101100228,0.188395947218,
39,1533757589.7,42.845020641,42.8432481939,0.177253758365,43.1782535206,43.1764744845,0.177876155485,
40,1533758105.49,42.6972167275,42.6959023909,0.131440826438,43.0340603915,43.0327595797,0.130084422502,
41,1533758627.33,43.1655009877,43.1640208851,0.147998817942,43.4954234037,43.4937712929,0.165192241018,
42,1533759160.23,42.8257723722,42.8237967058,0.197528175332,42.8532364585,42.8514723344,0.176396714015,
43,1533759662.05,42.5667089982,42.565359289,0.134954991666,42.7119979858,42.7106187994,0.137874719771,
44,1533760165.09,42.7021668174,42.7005611766,0.160503214056,43.1677662243,43.1661949158,0.157122449441,
45,1533760676.74,43.0630548651,43.0616292087,0.142591958696,43.2497447621,43.2481710261,0.157407706434,
46,1533761186.91,42.1718330383,42.1703796387,0.145350930366,42.3901505904,42.3887322166,0.141867613251,
47,1533761710.24,42.6961923079,42.6951224587,0.106985802,42.7187139338,42.717517506,0.119671756571,
48,1533762225.89,42.1997850591,42.198713476,0.107161830772,42.6647696062,42.6635194258,0.125052419576,
49,1533762736.8,41.9441254356,41.9425031489,0.162218302488,42.2428450151,42.2411433133,0.170141350139,
50,1533763245.69,41.7532223788,41.7523352883,0.0887019905177,42.4924368425,42.4914616671,0.0975994250991,
51,1533763752.7,42.0653169805,42.0638660084,0.145133806901,42.3346248973,42.3331007524,0.152494221926,
52,1533764276.23,41.8178326,41.8164860119,0.134638558735,42.2901372043,42.2887992859,0.133844700727,
53,1533764809.59,42.400962136,42.3995097767,0.145266383886,42.3715577559,42.370000319,0.15571339022,
54,1533765335.92,41.8380886425,41.8369490884,0.113882948052,42.097752311,42.09640711,0.134506071156,
55,1533765847.65,41.4943556352,41.4929487055,0.140647988428,42.0929988514,42.0914317044,0.156728874553,
56,1533766353.44,41.5571656661,41.5555662675,0.159901413051,42.137036757,42.1353322809,0.170459278605,
57,1533766855.97,41.8146591187,41.8136125044,0.104660353877,41.7834320068,41.7822941867,0.113833207976,
58,1533767363.6,41.6472487016,41.6460744684,0.117446197705,41.913290544,41.9119963212,0.129422659224,
59,1533767872.08,41.366726962,41.365598852,0.112773857333,41.7774411982,41.7761622342,0.127856763926,
60,1533768375.99,41.3555429632,41.3543843356,0.1158660867,41.9022948525,41.9009940407,0.130030035973,
61,1533768880.49,41.270921187,41.2697909962,0.113012124192,41.9309758273,41.9296840321,0.129218291153,
