epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
90,1533882956.64,31.5253595872,31.1693961404,0.355963200331,32.9212594466,32.5453251925,0.37593440847,
91,1533883368.0,31.1003121463,30.7471828461,0.353129422123,32.4498362108,32.0991429416,0.350693610581,
92,1533883783.7,30.9648808566,30.6452848261,0.319595995274,32.317386107,31.9722749537,0.345111725005,
93,1533884181.21,30.8061117692,30.4961064079,0.310005423698,32.1555959528,31.8326731595,0.322923131964,
94,1533884579.03,30.9709271518,30.6483958851,0.322530925274,32.2562352961,31.9340735349,0.322160807523,
95,1533884980.59,30.8015483509,30.4714695324,0.330078726465,32.0550578724,31.7068231756,0.348234959624,
96,1533885377.62,30.7171783447,30.4295109836,0.28766725551,31.9608839208,31.65665089,0.304233033549,
97,1533885780.08,30.7939940366,30.5147758831,0.279217860915,31.8822637038,31.5796139457,0.302649427544,
98,1533886178.3,30.7046732469,30.3910947279,0.313578468832,32.0310467807,31.7155687159,0.315478070216,
99,1533886578.69,30.6358833313,30.3382209431,0.297662304206,31.9632805911,31.6616086093,0.301671984521,
100,1533886976.32,30.7095016133,30.4254731265,0.284028371627,31.9755412015,31.6920327273,0.283508319746,
101,1533887373.9,30.3888967687,30.121526198,0.267370312051,31.9078268571,31.635500301,0.272326977416,
102,1533887781.25,30.6667558497,30.3251346241,0.341621171344,31.899862983,31.5897133567,0.310149780729,
103,1533888179.57,30.6021494432,30.3281927976,0.273956801404,31.9127436551,31.6389935233,0.273749763315,
104,1533888578.85,30.6102220362,30.3305712613,0.27965059741,31.9513326125,31.6702133526,0.281119162386,
105,1533888979.65,30.6074251695,30.3304504048,0.27697469565,31.9245931452,31.6410709728,0.283522332256,
106,1533889377.31,30.5167222456,30.2505552118,0.26616686718,31.9838600159,31.7254626534,0.258397763426,
107,1533889779.7,30.3591586026,30.0929953835,0.266163167628,31.8167010221,31.5368362774,0.279865045439,
108,1533890178.98,30.4757933183,30.2074361281,0.268357099457,31.9523726377,31.6871386441,0.265233887867,
109,1533890577.49,30.5063525113,30.2569704923,0.249381803653,31.9389173334,31.6874257868,0.25149168616,
110,1533890971.77,30.6389205239,30.3990589489,0.239861732179,31.8175884594,31.5681417639,0.249446600676,
111,1533891367.23,30.4854261225,30.2214905132,0.263935701414,32.0082688765,31.7483388727,0.259930007837,
112,1533891766.61,30.3222429102,30.0849479329,0.237294724042,31.8292812001,31.5752008612,0.254080059853,
113,1533892166.16,30.4713672291,30.2064538436,0.264913357117,31.9074323828,31.6403382041,0.26709440486,
