epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
90,1531754481.38,32.8841759738,33.3655329873,,0.995437079731
95,1531754645.16,32.5763444901,33.0434584337,,0.996397694524
100.0,1531755345.71,32.4680658509,32.9764716204,4.85770480913,0.996637848223
105,1531755511.86,32.4791927338,32.9351169362,,0.995677233429
110,1531755674.05,32.3929747694,32.9148739085,,0.996637848223
115,1531755836.38,32.2775707245,32.9077881645,,0.996397694524
120.0,1531756411.64,32.3089202432,32.8725071514,4.82485091515,0.995917387128
125,1531756561.93,32.2292964038,32.8770426021,,0.995437079731
130,1531756709.63,32.2559884296,32.8831544764,,0.994956772334
135,1531756855.6,32.2734178655,32.8530066995,,0.996397694524
140.0,1531757744.96,32.1940265263,32.8321367152,4.83498333564,0.994956772334
145,1531757892.02,32.3069794038,32.8477967206,,0.997598463016
150,1531758043.04,32.2361946947,32.8615283966,,0.996637848223
155,1531758188.31,32.2003830461,32.8584552653,,0.994956772334
160.0,1531759038.66,32.1742934339,32.8376257279,4.83838352872,0.995917387128
