epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
90.0,1535847019.79,76.8646874147,77.0873247034,11.5958139161,0.391450528338
91,1535847175.09,75.9445050183,76.6417278963,,0.363352545629
92,1535847331.25,77.0834647908,77.1882926717,,0.281940441883
93,1535847487.2,78.2304495643,78.1632647795,,0.292987512008
94,1535847641.81,78.7941550087,78.7487630283,,0.239433237272
95,1535847798.48,81.9213556402,81.7469695596,,0.165225744476
96,1535847952.77,83.7084963181,83.6005152534,,0.150576368876
97,1535848108.27,80.8774012397,81.1442683725,,0.0965417867435
98,1535848263.98,80.9923616297,81.0046749115,,0.146013448607
99,1535848420.18,82.962978924,82.770305297,,0.123198847262
100.0,1535848760.07,80.5890405318,80.963150361,12.8010489571,0.128242074928
101,1535848916.01,84.403598561,84.8101255753,,0.101104707012
102,1535849071.88,81.4140195286,81.5943425122,,0.104707012488
103,1535849227.03,80.1088689916,80.0323404424,,0.102545629203
104,1535849382.02,81.1813687717,80.9991833182,,0.0840537944284
105,1535849536.03,83.7499511943,83.4482160456,,0.0718059558117
106,1535849691.59,83.8022638209,83.808117586,,0.0715658021134
107,1535849847.77,84.5321539711,84.1130634757,,0.0441882804995
108,1535850003.31,83.9811699811,83.832581464,,0.0329010566763
109,1535850159.69,87.8197304221,87.5887539807,,0.0415465898175
110.0,1535850499.99,84.8533253389,84.6250204199,13.5589364662,0.0518731988473
111,1535850656.0,88.3839701484,88.6226096434,,0.0408261287224
112,1535850810.9,85.1214265262,84.8597621918,,0.0381844380403
113,1535850965.84,88.6801771276,88.7701611238,,0.0326609029779
114,1535851120.09,82.9776858161,83.1139200996,,0.0300192122959
115,1535851275.22,84.6715215795,84.5408099679,,0.0290585975024
116,1535851430.96,85.76499277,85.6792324291,,0.030739673391
117,1535851586.35,84.3124906877,83.7077526766,,0.0268972142171
118,1535851740.77,87.6936967513,87.9137789782,,0.02353506244
119,1535851895.21,84.4616149454,84.3221111298,,0.0254562920269
120.0,1535852235.52,84.0151048548,84.3372348337,13.7767772737,0.0300192122959
121,1535852391.79,86.1902994268,86.643715578,,0.0309798270893
122,1535852548.39,86.6615881078,86.4390548257,,0.0297790585975
123,1535852705.1,86.7424872903,86.9880345288,,0.0276176753122
124,1535852863.01,84.6151920767,84.3296159856,,0.036023054755
125,1535853023.8,85.3923064961,85.3142114527,,0.0268972142171
126,1535853185.21,85.6156017079,85.4479393679,,0.0254562920269
127,1535853356.05,81.279290031,81.0050826353,,0.0302593659942
128,1535853527.74,86.8607839697,86.9921026791,,0.0266570605187
129,1535853700.73,87.2160635555,87.0623309192,,0.0285782901057
130.0,1535854067.13,86.8796618966,86.7551042893,13.8033583681,0.0199327569645
131,1535854238.66,88.5229118572,87.7943979151,,0.0204130643612
132,1535854409.73,85.3851390165,85.3463756337,,0.0196926032661
133,1535854577.31,87.0906568415,87.2360978968,,0.0225744476465
134,1535854745.29,83.3768164691,83.4020716723,,0.0168107588857
135,1535854912.18,82.9375503764,82.9311800564,,0.016330451489
136,1535855079.45,84.6498716018,84.2904194103,,0.0204130643612
137,1535855255.76,84.0236639135,84.0398936552,,0.0180115273775
138,1535855431.08,94.0119967741,93.5530728733,,0.0175312199808
139,1535855605.65,87.9291587156,88.0837506687,,0.0182516810759
140.0,1535855973.19,85.7726827509,85.7256822025,14.1537604473,0.0242555235351
141,1535856133.19,89.5654549318,89.5981280383,,0.0211335254563
142,1535856290.04,86.8456368166,86.8738644544,,0.0218539865514
143,1535856445.1,86.2584988089,86.2197989296,,0.0182516810759
144,1535856602.18,86.4352741241,86.1976009818,,0.0172910662824
145,1535856757.98,87.3403090309,87.0297149209,,0.0184918347743
146,1535856912.49,90.7337019303,90.3241032993,,0.0168107588857
147,1535857068.22,87.9426211189,87.5673972859,,0.0153698366955
148,1535857223.95,85.1707026538,85.0660866008,,0.0172910662824
149,1535857379.24,91.4341646082,90.7792361764,,0.0201729106628
150.0,1535857721.57,85.0434463725,85.1023803038,13.6001982776,0.0218539865514
151,1535857876.77,92.1636473712,92.1763625425,,0.016330451489
152,1535858031.74,88.563932531,88.3279812757,,0.0213736791547
153,1535858188.24,87.6050106497,87.9441853692,,0.018972142171
154,1535858343.3,88.5197811127,88.4127027848,,0.0201729106628
155,1535858499.19,87.3372591804,87.2325667213,,0.0201729106628
156,1535858655.09,89.6004266178,89.3602618049,,0.0213736791547
157,1535858809.2,86.8204792247,86.69659637,,0.0211335254563
158,1535858965.1,86.7490605747,86.1173409855,,0.0228146013449
159,1535859120.52,86.9857054318,87.1394452488,,0.0201729106628
