epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
90.0,1534172598.32,28.310016015,28.8414292055,4.53791208448,0.991354466859
91,1534172748.4,28.1730061419,28.6385236628,,0.990393852065
92,1534172898.45,28.4638205136,28.9118749955,,0.993756003842
93,1534173045.89,28.3790470572,28.8522205633,,0.988712776177
94,1534173192.35,28.4893208111,28.9739171477,,0.992795389049
95,1534173337.05,28.5850927129,29.0452787175,,0.993275696446
96,1534173485.34,28.3831502971,28.9292001444,,0.994716618636
97,1534173632.58,28.5442628299,29.0107315007,,0.993515850144
98,1534173780.27,28.6346176091,29.0444406622,,0.993035542747
99,1534173928.45,28.456656484,28.9974047436,,0.994716618636
100.0,1534174257.46,28.4670898494,29.0231301083,4.43717048815,0.993035542747
101,1534174403.6,28.5225883933,29.0570275924,,0.992795389049
102,1534174548.99,28.5704036039,29.0712801989,,0.993756003842
103,1534174694.54,28.550979446,29.064388191,,0.994716618636
104,1534174839.94,28.4374810948,28.9601649116,,0.995437079731
105,1534174986.4,28.4785368022,29.041859178,,0.994716618636
106,1534175132.98,28.5792793947,29.1377455767,,0.994476464938
107,1534175279.94,28.5816100906,29.1443146818,,0.994716618636
108,1534175427.89,28.5706865086,29.1348542606,,0.991594620557
109,1534175574.91,28.5928587353,29.1233258528,,0.994236311239
110.0,1534175906.55,28.4944582266,29.0601778872,4.44742939485,0.995196926033
111,1534176053.71,28.5391155692,29.083476291,,0.994476464938
112,1534176200.6,28.5484837083,29.1162384819,,0.993756003842
113,1534176349.15,28.6088584451,29.178109169,,0.995196926033
114,1534176494.96,28.5605258381,29.1589823611,,0.993035542747
115,1534176643.24,28.6276704844,29.1712513811,,0.993515850144
116,1534176789.98,28.5209453246,29.1617089159,,0.994236311239
117,1534176936.44,28.5497142848,29.1572996588,,0.994476464938
118,1534177082.13,28.5628668561,29.130303439,,0.994956772334
119,1534177228.07,28.5100170584,29.0911954992,,0.993756003842
120.0,1534177556.5,28.6417151339,29.2365505275,4.44119869976,0.993275696446
121,1534177703.06,28.6276786187,29.2449825231,,0.993996157541
122,1534177849.36,28.647180389,29.2492522071,,0.992074927954
123,1534177995.54,28.471383207,29.1267552656,,0.993515850144
124,1534178142.31,28.5839543343,29.2679373517,,0.993996157541
125,1534178289.21,28.6366298619,29.2324439217,,0.992555235351
126,1534178435.8,28.6391277874,29.2497719596,,0.994956772334
127,1534178581.09,28.5004873556,29.1505787232,,0.993035542747
128,1534178727.73,28.5759381126,29.2352131956,,0.993756003842
129,1534178874.51,28.6353371284,29.2608401074,,0.991354466859
130.0,1534179202.76,28.5562282731,29.1884400143,4.48558965935,0.993996157541
131,1534179348.27,28.5814336047,29.1948352141,,0.994716618636
132,1534179495.73,28.6053025582,29.2638895371,,0.994476464938
133,1534179641.68,28.5318874471,29.1483065942,,0.992795389049
134,1534179788.33,28.5824910613,29.2019671552,,0.993035542747
135,1534179936.75,28.4282156439,29.1165021728,,0.995437079731
136,1534180084.04,28.5781481406,29.1772144823,,0.993515850144
137,1534180232.9,28.4968268731,29.1476415746,,0.994956772334
138,1534180381.34,28.5824376836,29.2214842965,,0.994236311239
139,1534180529.47,28.5435767735,29.2736178847,,0.992795389049
140.0,1534180863.93,28.5306073638,29.1957996873,4.45246688301,0.993035542747
141,1534181010.02,28.4157948774,29.152541385,,0.994716618636
142,1534181155.85,28.618889444,29.263658776,,0.994236311239
143,1534181302.39,28.445083506,29.1277725556,,0.994236311239
144,1534181450.05,28.5123673888,29.2614197451,,0.993515850144
145,1534181597.8,28.6663561989,29.2997643246,,0.993756003842
146,1534181743.46,28.5378698181,29.2286934011,,0.992795389049
147,1534181889.71,28.6608797803,29.346189527,,0.993275696446
148,1534182035.46,28.6577551505,29.3259466115,,0.994716618636
149,1534182181.1,28.6101795926,29.3374638277,,0.993275696446
150.0,1534182511.4,28.4128777841,29.137824872,4.44072464713,0.993275696446
151,1534182658.52,28.4299858598,29.1343877736,,0.992795389049
152,1534182804.78,28.5606916652,29.2721656912,,0.994236311239
153,1534182952.75,28.5858197773,29.2730247273,,0.993275696446
154,1534183101.07,28.6172876078,29.3028370352,,0.994716618636
155,1534183249.12,28.5017282823,29.2369707612,,0.994716618636
156,1534183397.15,28.5001647052,29.2413976613,,0.994476464938
157,1534183543.51,28.7459781871,29.4589764651,,0.993756003842
158,1534183689.78,28.5032037567,29.2450086089,,0.995196926033
159,1534183836.16,28.5112600888,29.2579374874,,0.995196926033
160.0,1534184167.78,28.563006934,29.2113763304,4.4438151056,0.995196926033
161,1534184314.53,28.647490866,29.3660869598,,0.993515850144
162,1534184460.63,28.5674205668,29.278580918,,0.995917387128
163,1534184607.76,28.5567193873,29.3666197272,,0.994476464938
