epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
90,1533797409.59,33.0241550099,33.0232249173,0.0930380008437,33.4476276744,33.4466192072,0.10086763447,
91,1533797821.0,32.7081586664,32.7074349143,0.0724116455425,33.2119913968,33.2111084678,0.0883185050704,
92,1533798232.62,32.3811694059,32.3803769892,0.0792203762315,33.0949003046,33.0941058072,0.0794403959404,
93,1533798640.8,32.3742502386,32.3734397888,0.0810174400156,33.0431043451,33.0422963229,0.0807835134593,
94,1533799047.57,32.1949814883,32.1943579587,0.0623655590144,32.8593313044,32.8586432717,0.0687948438254,
95,1533799450.42,32.3838043213,32.3831605044,0.0643496215343,32.8149261475,32.8142297918,0.0696618123488,
96,1533799839.09,32.2493287867,32.2486291365,0.0699438425628,32.8020012595,32.8013107993,0.0690761452371,
97,1533800219.1,32.1113525737,32.1108297868,0.0522270907055,32.8284842751,32.8279568065,0.0527383983135,
98,1533800613.59,32.1286928003,32.1280259219,0.0666671855883,32.7434858842,32.7427472201,0.073904722929,
99,1533801010.41,31.8559495753,31.8554429141,0.0506401685151,32.6491494612,32.6485758695,0.0572989555922,
100,1533801400.37,32.2051202601,32.2045262077,0.0593713494864,32.7218596719,32.7212472395,0.0612609549002,
101,1533801794.96,32.0377908186,32.0371071209,0.0683488114314,32.6459517045,32.6452810114,0.0670495250008,
102,1533802192.22,31.736299168,31.735816262,0.0482822277329,32.61686117,32.6163007563,0.0560059168122,
103,1533802595.78,31.860012748,31.859455282,0.0557156205177,32.6448877508,32.6442361311,0.065133582462,
104,1533802994.79,31.6363334656,31.6358091181,0.0524327511137,32.5900004994,32.5894588124,0.0541478070346,
105,1533803390.41,31.6824186498,31.6818311865,0.0587095401504,32.6000785828,32.59948349,0.0594815991142,
106,1533803786.68,31.8110323819,31.8104402369,0.0592085583643,32.661701896,32.6610468084,0.0655171220953,
107,1533804184.14,31.7356489355,31.7348563454,0.0792666158893,32.510760394,32.5098913366,0.0869470645081,
108,1533804581.39,31.7972840396,31.7965431213,0.074063306505,32.5005748055,32.4998904142,0.068445883014,
109,1533804978.83,31.7659535842,31.7653548501,0.0598850900477,32.5861348239,32.585491874,0.0642754245888,
110,1533805371.7,31.6939435439,31.6933283372,0.0615488019857,32.5173631148,32.5166931152,0.066986430775,
111,1533805762.64,31.7114712108,31.710847161,0.0623778836294,32.4945111708,32.4938278198,0.0683033195409,
112,1533806157.9,31.5263892087,31.5256956274,0.0693491914056,32.5097333735,32.5089690469,0.076389813965,
113,1533806550.21,31.4750962691,31.4745372425,0.0559369325638,32.3993655118,32.3987653906,0.0599679946899,
114,1533806946.11,31.5987361561,31.5980843631,0.0651834417473,32.5841562098,32.5834591605,0.069714020599,
115,1533807332.1,31.7232848081,31.7226215709,0.0663422156464,32.5992587696,32.5986026417,0.0656251446767,
116,1533807729.46,31.5634398027,31.5628082969,0.0631653151729,32.4941229387,32.493471319,0.0651039535349,
117,1533808115.95,31.5303636031,31.5295902599,0.0773494216529,32.5299583782,32.5291141163,0.0844325829636,
118,1533808501.96,31.5629274195,31.5623937087,0.0533540682359,32.4093775316,32.4087515744,0.0625562722033,
119,1533808884.22,31.5096749392,31.5090181177,0.065668517893,32.4570893374,32.4563513669,0.0737713602456,
120,1533809280.27,31.6226593364,31.62203546,0.0623817931522,32.5530459664,32.5523981615,0.0647555454211,
121,1533809668.56,31.8129267259,31.8119737452,0.0953083851121,32.5336605419,32.5325847973,0.107523286884,
122,1533810058.41,31.794036345,31.7931983254,0.0838161652738,32.5592273365,32.5583183982,0.090842908079,
123,1533810447.04,31.4522689473,31.4516480186,0.0621148808436,32.5172094865,32.5165353255,0.0674559338526,
124,1533810842.52,31.577367956,31.5765916651,0.0776496123184,32.4277902083,32.4269178564,0.0872306606986,
125,1533811238.86,31.7007763603,31.7001510967,0.0625244568695,32.4783098047,32.4776266271,0.0683718188242,
126,1533811626.61,31.4765602459,31.4757109555,0.0849602845582,32.4500167153,32.4492671273,0.0749207437038,
127,1533812022.6,31.5227083726,31.5220895247,0.0619060044939,32.4122139324,32.4115749706,0.0639024458148,
128,1533812415.85,31.4665307132,31.4657877142,0.0742672465064,32.48605312,32.485264518,0.0787843736735,
129,1533812806.47,31.5406423049,31.540014267,0.0628051730719,32.409362793,32.408605749,0.0756957260045,
130,1533813199.75,31.3056872975,31.3049876473,0.0699796243147,32.4599189758,32.459087892,0.0830931121653,
131,1533813597.85,31.6250518452,31.6243152618,0.0736830261621,32.4220355641,32.4213097312,0.0725895301862,
132,1533813991.05,31.3813965537,31.3805592277,0.0837177498774,32.5107747858,32.509831862,0.0943163524974,
133,1533814384.54,31.424146132,31.4236138084,0.0532440488989,32.4004967429,32.3998654105,0.0631158351898,
134,1533814776.18,31.4644936648,31.4638514085,0.0642127177932,32.4388037595,32.4381509261,0.0653084922921,
135,1533815166.56,31.4373375286,31.4367089705,0.0628551407294,32.4027378776,32.402032332,0.0704964128408,
136,1533815554.45,31.5049036199,31.5042585893,0.0645292157477,32.4669387124,32.4662364613,0.0701549947262,
137,1533815945.9,31.3669359034,31.3662917397,0.0644144984809,32.4225384105,32.4218567935,0.0681686320088,
138,1533816333.12,31.3788048137,31.3781181682,0.0686829740351,32.3842912154,32.3836369948,0.0653960433873,
139,1533816725.52,31.1528616819,31.15209198,0.0769864943894,32.3281803131,32.327361367,0.0818797945976,
140,1533817113.91,31.5081390034,31.5074639754,0.0674984807318,32.3999089328,32.399312973,0.0595301606438,
