epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
33,1534343152.04,77.2393764149,77.8990346735,,0.272197962154
34,1534343173.43,75.6426308372,75.3617061268,,0.275109170306
35,1534343195.48,74.8375916915,75.4917984009,,0.295487627365
36,1534343217.1,75.3859946511,76.5442303744,,0.24308588064
37,1534343239.19,77.3351766413,76.6561882713,,0.279475982533
38,1534343260.3,76.3218834617,77.876552235,,0.28384279476
39,1534343281.95,76.5289653431,78.3689179854,,0.244541484716
40.0,1534343326.64,80.9196957675,82.9812726108,16.6159865997,0.241630276565
41,1534343347.89,78.9717511264,77.1296442205,,0.282387190684
42,1534343368.98,75.0632136952,76.0593976108,,0.276564774381
43,1534343391.17,86.7427867543,85.4327579845,,0.224163027656
44,1534343413.25,76.3101154674,77.2668540261,,0.266375545852
45,1534343435.38,77.1168837114,79.850479126,,0.295487627365
46,1534343456.95,76.0181031661,76.676198786,,0.240174672489
47,1534343478.44,76.8290557861,78.0350307118,,0.2634643377
48,1534343500.55,80.1840716275,80.5567391135,,0.219796215429
49,1534343522.42,77.4671998457,78.451675415,,0.221251819505
50.0,1534343567.47,77.998358293,78.821945884,14.7681086765,0.215429403202
51,1534343588.87,74.7791380449,76.1018919511,,0.256186317322
52,1534343611.15,74.8746296276,75.3597994718,,0.282387190684
53,1534343633.0,77.0975216952,78.1089304144,,0.289665211063
54,1534343655.17,78.942587419,78.5919453014,,0.229985443959
55,1534343676.81,76.8429003629,78.034998807,,0.259097525473
56,1534343698.44,79.0032910434,78.965402083,,0.238719068413
57,1534343719.07,79.1780312278,80.7542100386,,0.27365356623
58,1534343740.59,80.0091108842,79.5114281394,,0.266375545852
59,1534343761.84,75.3469765403,76.7625683871,,0.235807860262
60.0,1534343808.52,77.7870629051,78.1668160178,13.6811139726,0.275109170306
61,1534343829.68,78.5697520863,78.8678838556,,0.228529839884
62,1534343851.02,78.770785245,80.3687633168,,0.195050946143
63,1534343872.43,78.6975208629,78.8286132812,,0.218340611354
64,1534343894.39,79.7160616788,81.1670837402,,0.232896652111
65,1534343915.72,82.6514982744,83.348761125,,0.18922852984
66,1534343938.2,80.6030987826,79.9666519165,,0.184861717613
67,1534343959.44,79.2835547707,80.2317130349,,0.260553129549
68,1534343980.51,83.160919883,84.8188864968,,0.190684133916
69,1534344002.11,79.5050201416,80.3899501454,,0.206695778748
70.0,1534344047.52,79.2873625322,81.5540986495,13.9135644452,0.203784570597
71,1534344069.19,79.632893649,80.7400901101,,0.228529839884
72,1534344089.65,78.8535870639,79.6609621915,,0.275109170306
73,1534344111.37,78.1386808916,79.0187364058,,0.240174672489
74,1534344133.3,77.5839552446,79.479393699,,0.219796215429
75,1534344154.82,76.6951904297,77.7598960183,,0.241630276565
76,1534344175.21,76.517296531,78.2003846602,,0.254730713246
77,1534344196.79,79.5081690008,79.3513627486,,0.2096069869
78,1534344217.85,78.3179439198,80.2842317061,,0.206695778748
79,1534344239.38,77.7227637551,78.5856108232,,0.197962154294
80.0,1534344286.25,80.9562870372,81.8656796542,15.3102546329,0.171761280932
81,1534344308.58,82.2025701349,82.2688161677,,0.193595342067
82,1534344330.07,78.0205383301,78.7441343828,,0.213973799127
83,1534344351.25,78.7793641524,79.0223936601,,0.157205240175
84,1534344372.19,79.8508661444,81.6639931419,,0.165938864629
85,1534344394.35,78.5703471791,79.7359223799,,0.176128093159
86,1534344415.7,79.8595289751,81.612381675,,0.161572052402
87,1534344437.43,80.7649376609,82.8537334095,,0.15866084425
88,1534344459.44,80.1046114835,79.7341495861,,0.173216885007
89,1534344480.22,79.4237157648,80.4539559104,,0.148471615721
90.0,1534344525.94,78.8788701838,80.5204883922,13.4662388658,0.152838427948
